Loan ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies
0c072ad8-d748-4a03-8fad-c532ddeb062f,Fully Paid,263648.0,Short Term,736.0,1138518.0,Rent,Debt Consolidation,12808.28,15.0,6.0,1.0,61788.0,202092.0,1.0
eafd6d30-8050-4721-b1ba-349cf8e69566,Fully Paid,99999999.0,Short Term,725.0,1048363.0,Rent,Debt Consolidation,14152.91,21.0,11.0,1.0,210045.0,299156.0,1.0
0b074d25-97a5-4a2f-9df1-a0efe04f597c,Fully Paid,716958.0,Short Term,718.0,1934960.0,Home Mortgage,Home Improvements,31765.72,10.0,9.0,0.0,168815.0,228624.0,0.0
8ad7af46-bdda-45b0-9366-30b6974392e0,Charged Off,459602.0,Long Term,712.0,982870.0,Home Mortgage,Debt Consolidation,12859.01,15.6,6.0,0.0,390621.0,468204.0,0.0
ad5e29dd-d26e-43cc-b179-4a73451322f4,Fully Paid,405856.0,Long Term,708.0,1155751.0,Rent,Debt Consolidation,32264.85,22.7,13.0,0.0,338181.0,594198.0,0.0
88781660-03f8-4818-982e-c2851abd6063,Charged Off,547580.0,Short Term,710.0,1125978.0,Rent,Debt Consolidation,9758.4,13.8,6.0,0.0,435328.0,790064.0,0.0
6f0b1259-612a-4e5e-ac9f-61474c30067c,Fully Paid,175428.0,Short Term,698.0,1136238.0,Rent,Buy a Car,2594.45,30.5,4.0,0.0,70832.0,96470.0,0.0
837d165d-071c-4a7a-a441-8e36da8ae8ac,Fully Paid,99999999.0,Short Term,743.0,756352.0,Home Mortgage,Home Improvements,11849.54,18.4,9.0,1.0,46341.0,496870.0,1.0
32200a7e-c65e-4e5e-9878-1161d256bcfe,Fully Paid,234806.0,Long Term,689.0,866799.0,Home Mortgage,Debt Consolidation,3676.69,14.1,4.0,2.0,86051.0,167750.0,2.0
0eaa9af5-5beb-44e5-9394-5c065cd5452e,Charged Off,25806.0,Short Term,685.0,742976.0,Rent,other,6377.16,7.1,5.0,0.0,8189.0,47432.0,0.0
ade640a2-1a8c-4356-b1c3-40f13503bfd9,Fully Paid,332706.0,Short Term,735.0,957790.0,Home Mortgage,Debt Consolidation,10855.08,6.6,9.0,0.0,220571.0,498828.0,0.0
77b43783-6615-427f-af53-17181b93e413,Fully Paid,333124.0,Short Term,703.0,1300246.0,Home Mortgage,Debt Consolidation,13110.76,14.6,10.0,0.0,173128.0,384032.0,0.0
903c956b-f650-4131-b23c-76163325e5ac,Fully Paid,441276.0,Short Term,747.0,2305669.0,Home Mortgage,Debt Consolidation,24017.52,17.8,14.0,0.0,678851.0,2245848.0,0.0
7710a197-0a4f-4f8a-ad29-dd26022b1efd,Fully Paid,327756.0,Short Term,707.0,830319.0,Rent,Debt Consolidation,9271.81,15.8,6.0,0.0,245727.0,292732.0,0.0
7ceac9be-dd62-4956-9bbc-ac93cef8bd63,Fully Paid,99999999.0,Short Term,736.0,1111367.0,Rent,Other,16577.88,13.5,8.0,0.0,378746.0,594242.0,0.0
8837c173-975a-4b66-9fa5-701b59c96066,Fully Paid,476586.0,Short Term,707.0,1403207.0,Rent,Debt Consolidation,18241.52,13.4,6.0,0.0,91580.0,214654.0,0.0
c208ec02-ccca-4d1a-bf13-83c02994a166,Fully Paid,261800.0,Short Term,738.0,1488536.0,Rent,Debt Consolidation,21087.72,16.5,8.0,0.0,178220.0,274780.0,0.0
e383c2ff-52d2-436e-8876-e0a3e1b4604b,Charged Off,433136.0,Long Term,682.0,1178323.0,Home Mortgage,Debt Consolidation,17969.44,17.6,16.0,0.0,355471.0,426514.0,0.0
08f5cc50-2771-459b-af95-d75536cc109f,Charged Off,322124.0,Long Term,716.0,1020034.0,Home Mortgage,Debt Consolidation,16915.32,17.8,10.0,0.0,205865.0,341506.0,0.0
c94c6cdf-2aaf-4f85-b996-9a3ce3a87716,Fully Paid,437668.0,Short Term,749.0,2683693.0,Home Mortgage,Debt Consolidation,5993.55,21.5,7.0,0.0,326496.0,562584.0,0.0
cc6b2922-1193-457a-9eaf-1f0c5c007aaa,Fully Paid,377322.0,Short Term,740.0,1288162.0,Rent,Debt Consolidation,17068.08,36.3,8.0,0.0,358549.0,494824.0,0.0
208b0950-c64d-4cd2-9487-2329e62727e6,Fully Paid,606122.0,Long Term,693.0,1395911.0,Home Mortgage,Debt Consolidation,24079.46,22.5,8.0,1.0,168378.0,332156.0,1.0
9e77cddc-0b2b-4533-941e-c5ff5e772143,Fully Paid,520982.0,Long Term,724.0,1031111.0,Rent,Debt Consolidation,17013.17,15.0,12.0,0.0,267976.0,475178.0,0.0
7e89d0d0-312b-4c35-904f-5ee58542fcd9,Charged Off,304590.0,Short Term,746.0,1202510.0,Rent,Debt Consolidation,28960.18,19.7,9.0,0.0,314830.0,619982.0,0.0
6ba3bceb-8feb-497a-892a-abf042f8c881,Charged Off,472362.0,Short Term,732.0,1075058.0,Home Mortgage,Debt Consolidation,22218.03,16.1,13.0,0.0,392369.0,542146.0,0.0
d458127e-9b19-4123-98ef-ef8da4035e33,Charged Off,322872.0,Long Term,7080.0,985245.0,Home Mortgage,Home Improvements,10895.17,17.5,7.0,0.0,106894.0,357698.0,0.0
6de8fb74-ee53-472b-a722-cde92d548118,Fully Paid,149402.0,Short Term,727.0,841491.0,Rent,Debt Consolidation,18723.17,8.6,14.0,0.0,163571.0,539572.0,0.0
d8e2bdc1-9ef1-46fd-970b-e21c5841a304,Fully Paid,150458.0,Short Term,737.0,1330513.0,Home Mortgage,Debt Consolidation,4446.19,13.9,13.0,0.0,129827.0,316492.0,0.0
191a92bd-67d1-4998-b680-08489937390d,Fully Paid,341352.0,Long Term,712.0,751108.0,Home Mortgage,Debt Consolidation,10327.83,13.3,11.0,0.0,81377.0,110858.0,0.0
5aea3670-db43-406c-9a24-44cf5cd9051c,Charged Off,432256.0,Short Term,737.0,2053216.0,Home Mortgage,Debt Consolidation,16305.8,17.4,11.0,0.0,316331.0,638088.0,0.0
4ada45a7-1323-4961-a8b4-45bf1c473bab,Fully Paid,301114.0,Long Term,645.0,825246.0,Rent,Debt Consolidation,5948.71,9.0,10.0,1.0,59888.0,372746.0,1.0
22a8fdec-4fee-4731-b77e-11cfb1a43c71,Fully Paid,79398.0,Short Term,718.0,761824.0,Rent,Debt Consolidation,13459.03,15.5,13.0,0.0,159315.0,317526.0,0.0
b86d02cc-c6e1-4b34-9a4c-e29884dfe199,Fully Paid,171842.0,Short Term,724.0,612199.0,Rent,Debt Consolidation,6734.17,11.8,12.0,0.0,330714.0,558228.0,0.0
6fb401bb-a11a-46d0-ab47-b488584c584f,Fully Paid,329120.0,Long Term,715.0,1515896.0,Home Mortgage,Debt Consolidation,21601.48,13.0,19.0,0.0,332576.0,683980.0,0.0
9c9d3c13-7745-4f65-bab3-800fa5c44c0c,Fully Paid,486288.0,Long Term,707.0,1654577.0,Home Mortgage,Debt Consolidation,22612.47,14.9,18.0,0.0,407835.0,821282.0,0.0
794277df-bb2a-4a2e-9586-a686ac0b8b49,Fully Paid,104368.0,Short Term,691.0,853974.0,Rent,Debt Consolidation,22559.08,20.0,10.0,1.0,116223.0,195580.0,1.0
806e056c-cab1-482c-9db8-c728fde99b36,Fully Paid,205854.0,Short Term,717.0,1898860.0,Home Mortgage,Debt Consolidation,31647.73,22.3,6.0,0.0,195738.0,251284.0,0.0
f9cf3c24-f9b1-41a9-add8-95edd63f2627,Charged Off,96690.0,Short Term,673.0,280136.0,Home Mortgage,Debt Consolidation,4598.76,17.8,4.0,0.0,179037.0,329582.0,0.0
df153e6a-bc79-467e-a3d6-0835d99c0702,Fully Paid,111408.0,Short Term,733.0,1154592.0,Rent,Debt Consolidation,18762.12,20.4,9.0,0.0,283936.0,465674.0,0.0
335f8757-c4f1-4b37-baab-5329668808c4,Fully Paid,284152.0,Short Term,700.0,1054519.0,Home Mortgage,Debt Consolidation,15202.66,14.0,12.0,0.0,182780.0,366146.0,0.0
116cceb0-28b7-440d-bb40-286444dd3cd6,Charged Off,269170.0,Short Term,7140.0,1259206.0,Home Mortgage,Debt Consolidation,15110.51,10.2,9.0,1.0,392730.0,639584.0,1.0
75ef09fa-fb1d-4ab6-bf18-382007ca1326,Fully Paid,149116.0,Short Term,700.0,1380160.0,Home Mortgage,Home Improvements,18171.98,10.8,5.0,0.0,95171.0,112574.0,0.0
616d9974-6ee9-4cf5-b7df-7a505417273d,Fully Paid,396792.0,Long Term,731.0,745997.0,Own Home,Debt Consolidation,7522.29,18.7,11.0,0.0,295944.0,835802.0,0.0
8b60728e-4245-4911-b0dd-8390f5b91c58,Fully Paid,128832.0,Short Term,719.0,1483520.0,Rent,Debt Consolidation,8381.85,30.9,4.0,0.0,36708.0,64372.0,0.0
f657d195-0fbd-4c84-8dfa-9a39431b8b93,Fully Paid,152790.0,Short Term,743.0,678661.0,Rent,Debt Consolidation,4450.94,14.0,5.0,1.0,119510.0,229086.0,0.0
8742366d-dbbd-4e24-b0ff-8cdc4a493ba4,Charged Off,152966.0,Short Term,7080.0,1334902.0,Home Mortgage,Debt Consolidation,10845.96,17.1,13.0,0.0,82593.0,302654.0,0.0
af030a3c-f806-40b4-b8bf-d28e2afcbe62,Charged Off,292292.0,Short Term,741.0,666805.0,Rent,Business Loan,6223.45,15.0,7.0,0.0,81016.0,198352.0,0.0
885c3675-9bfb-4b89-b8b7-de4bdbd66322,Fully Paid,449460.0,Long Term,658.0,1057768.0,Rent,Debt Consolidation,19039.71,16.3,8.0,0.0,367992.0,510290.0,0.0
7c328801-5886-45a2-92a7-c095005c4974,Fully Paid,86724.0,Short Term,716.0,580469.0,Home Mortgage,Debt Consolidation,7352.62,4.9,6.0,0.0,109687.0,182226.0,0.0
f5a072b1-d913-43cb-9b5c-2128eb7386f6,Fully Paid,763840.0,Short Term,742.0,1639776.0,Home Mortgage,Debt Consolidation,23640.18,21.4,9.0,0.0,606461.0,1141800.0,0.0
42caf3ac-8de9-4cb4-a41f-807c10eef70a,Charged Off,83864.0,Short Term,699.0,564414.0,Rent,Debt Consolidation,11711.6,11.9,12.0,0.0,18639.0,107932.0,0.0
8a4b9286-5a22-4856-a8f0-ce361c150760,Fully Paid,99999999.0,Short Term,724.0,687420.0,Rent,other,6530.49,11.1,4.0,0.0,18715.0,37620.0,0.0
1e91a6fd-f11d-4250-a257-c98b4e78e24c,Charged Off,142846.0,Short Term,750.0,654227.0,Home Mortgage,Debt Consolidation,16246.71,17.2,9.0,0.0,53694.0,112662.0,0.0
d95f409e-7441-40c4-8bf0-968278633530,Charged Off,551980.0,Long Term,720.0,1906840.0,Own Home,small_business,33528.54,22.6,6.0,0.0,334780.0,441518.0,0.0
c7015cb7-6952-475d-ad69-f016f6c84a47,Fully Paid,504658.0,Short Term,685.0,3874100.0,Rent,Debt Consolidation,4100.2,16.0,7.0,0.0,167827.0,397408.0,0.0
347de296-ef00-4ce1-afec-29cf0a661962,Fully Paid,99999999.0,Short Term,699.0,656849.0,Rent,Debt Consolidation,3848.07,11.7,10.0,0.0,30552.0,198682.0,0.0
6190c851-03a3-48c0-af6d-9f7bbcf5cfa4,Charged Off,177628.0,Long Term,709.0,843771.0,Rent,Debt Consolidation,5027.59,10.3,8.0,0.0,94221.0,172062.0,0.0
20a0fcd6-de0f-453b-8dbf-bc5dfcf03aad,Fully Paid,99999999.0,Short Term,739.0,1004321.0,Rent,other,30547.82,13.8,13.0,0.0,137997.0,504086.0,0.0
25884f1e-83bd-4970-8e28-e1685d35ddc0,Fully Paid,398464.0,Long Term,715.0,975004.0,Home Mortgage,Debt Consolidation,15356.37,20.5,13.0,0.0,326857.0,650276.0,0.0
69e11dbb-dfbe-447b-92d8-c0b9bfac3d6a,Fully Paid,732028.0,Short Term,737.0,1724193.0,Home Mortgage,Debt Consolidation,32041.22,18.5,14.0,0.0,628425.0,1017698.0,0.0
966f3062-aa22-4f18-b5e7-0e8017b05be5,Fully Paid,660132.0,Long Term,722.0,1634323.0,Home Mortgage,Debt Consolidation,18931.03,16.7,17.0,1.0,452713.0,927762.0,0.0
69dca294-57be-4ab8-989b-761a1359e6a4,Fully Paid,25894.0,Short Term,748.0,1024727.0,Rent,Debt Consolidation,12723.73,10.2,12.0,0.0,30590.0,492008.0,0.0
e26f3217-9077-4443-9495-9ce8d2c1bd61,Fully Paid,77132.0,Short Term,657.0,2093762.0,Rent,Medical Bills,47284.16,15.9,13.0,0.0,588449.0,703142.0,0.0
12e0bad0-ca5a-4c2d-8b7d-1e06db0f55e7,Fully Paid,128634.0,Short Term,695.0,463657.0,Home Mortgage,other,9891.4,8.7,9.0,0.0,76133.0,134178.0,0.0
37d4fb0d-df4c-4344-a208-576ebffa919e,Fully Paid,429264.0,Short Term,735.0,1816571.0,Own Home,Debt Consolidation,34060.73,11.1,20.0,0.0,387353.0,1520398.0,0.0
2e285c35-f248-48be-b741-b4aaba97b64d,Charged Off,427988.0,Long Term,729.0,1624082.0,Rent,Debt Consolidation,3640.78,19.2,5.0,0.0,132088.0,378576.0,0.0
9bec1773-e298-4fec-bafc-5d133428eb06,Fully Paid,204248.0,Short Term,737.0,779893.0,Home Mortgage,Debt Consolidation,10788.39,23.0,10.0,0.0,225663.0,588522.0,0.0
b2f32956-190b-41f9-8c1d-e53ac9073871,Fully Paid,653334.0,Short Term,722.0,2068891.0,Own Home,Debt Consolidation,29309.21,21.3,9.0,0.0,294291.0,548724.0,0.0
e9657aac-9b76-4c77-93b5-209e29fee27c,Fully Paid,226336.0,Short Term,724.0,1409610.0,Rent,Debt Consolidation,6331.56,17.0,5.0,4.0,79192.0,230428.0,0.0
8647fa47-1961-4d92-808c-657c4992f48d,Fully Paid,99999999.0,Short Term,735.0,1520608.0,Home Mortgage,Debt Consolidation,20376.17,17.8,4.0,0.0,12084.0,19800.0,0.0
2200603f-27ca-45dd-a67f-1f9bb76f74d7,Charged Off,216612.0,Short Term,722.0,897959.0,Own Home,Debt Consolidation,19006.65,10.7,14.0,0.0,321670.0,955042.0,0.0
619184c2-461f-4c60-903a-08c917c16f63,Charged Off,218130.0,Short Term,728.0,602832.0,Home Mortgage,Debt Consolidation,9142.8,17.6,10.0,0.0,202616.0,239888.0,0.0
a9f65c85-2554-453d-9450-6ac90cb7acf7,Fully Paid,431288.0,Short Term,738.0,1378165.0,Home Mortgage,Debt Consolidation,33879.85,28.8,15.0,1.0,280687.0,409838.0,1.0
1a1f6573-da9d-474e-895d-9d2684637462,Fully Paid,541794.0,Long Term,674.0,1538145.0,Home Mortgage,other,12766.67,33.7,9.0,0.0,300029.0,557634.0,0.0
7866b585-fb14-4413-9561-37fe175c9efc,Charged Off,448404.0,Short Term,746.0,1166220.0,Home Mortgage,Debt Consolidation,19339.72,14.9,17.0,0.0,306907.0,504064.0,0.0
3213b287-a95b-4254-baf6-5c0f979a0b06,Fully Paid,117854.0,Short Term,709.0,848958.0,Home Mortgage,Debt Consolidation,15069.09,15.4,10.0,0.0,404073.0,609994.0,0.0
8cb912c3-3bcd-4cd8-b96c-7691763ea3d8,Fully Paid,537196.0,Long Term,654.0,2551643.0,Home Mortgage,Debt Consolidation,55072.83,27.0,16.0,0.0,734597.0,1466542.0,0.0
603542ec-c336-49de-90d9-58f8fab3754e,Fully Paid,196108.0,Short Term,715.0,865602.0,Home Mortgage,Debt Consolidation,11397.34,18.8,11.0,1.0,185478.0,259402.0,1.0
54c518b3-cd8f-477d-aa17-8536dcff019b,Fully Paid,337656.0,Short Term,744.0,1205322.0,Home Mortgage,Debt Consolidation,12254.05,11.4,6.0,0.0,41876.0,119416.0,0.0
ab15c740-d24e-4459-8de5-ad30cbf3c30c,Fully Paid,448272.0,Long Term,716.0,1045285.0,Home Mortgage,Debt Consolidation,16289.08,23.0,7.0,0.0,115558.0,157432.0,0.0
6d0453b0-ee88-4327-972f-b51d56b96693,Charged Off,63140.0,Short Term,733.0,233681.0,Rent,Debt Consolidation,2122.49,14.9,3.0,0.0,58463.0,119592.0,0.0
5483b285-a4ce-4a3a-9be4-c0aeb270da7c,Fully Paid,223344.0,Short Term,719.0,1157328.0,Rent,Debt Consolidation,24111.0,17.4,8.0,0.0,100624.0,236830.0,0.0
39cd0661-ebda-4856-aff2-6256a68bb338,Fully Paid,436172.0,Long Term,744.0,1054747.0,Home Mortgage,Home Improvements,13623.76,22.2,19.0,0.0,387315.0,2156110.0,0.0
5fe42313-e549-4a26-9f3c-3ac4aaae1f27,Fully Paid,157146.0,Short Term,735.0,678566.0,Own Home,Debt Consolidation,12610.11,16.5,7.0,0.0,116793.0,426602.0,0.0
fb499270-8e2c-47cf-a42f-ccf38e5075a8,Fully Paid,178046.0,Short Term,716.0,2815781.0,Home Mortgage,Debt Consolidation,18537.35,22.5,9.0,0.0,486248.0,578666.0,0.0
ea0e3c8d-0a6b-4b03-a766-c310c5a22cd6,Fully Paid,99999999.0,Short Term,721.0,805733.0,Home Mortgage,Debt Consolidation,12757.55,15.9,9.0,0.0,93347.0,195448.0,0.0
adb3d3a1-2086-466d-a942-c8f9a872650c,Fully Paid,99999999.0,Short Term,746.0,456646.0,Home Mortgage,wedding,2481.02,18.8,5.0,0.0,0.0,0.0,0.0
c909f871-77cf-4490-b398-ad44a0a0e3b6,Fully Paid,216194.0,Short Term,720.0,1077528.0,Home Mortgage,Debt Consolidation,8081.46,13.7,5.0,1.0,96463.0,174240.0,1.0
443f300e-5148-4c3e-a30f-afdaab26464c,Fully Paid,430100.0,Short Term,739.0,1448655.0,Home Mortgage,Debt Consolidation,23782.11,15.4,13.0,0.0,400178.0,716188.0,0.0
cd4ef0f0-6b7c-41cc-8a12-4050e36ffbfe,Fully Paid,562760.0,Short Term,738.0,1263652.0,Rent,Debt Consolidation,12426.0,13.1,8.0,0.0,478021.0,684178.0,0.0
c0c9b71b-162e-4f8e-a2ee-26de21651243,Fully Paid,118998.0,Short Term,686.0,576327.0,Home Mortgage,Debt Consolidation,10037.7,11.1,11.0,0.0,320834.0,518144.0,0.0
e244fbd7-81d5-40e0-8ad4-4000439fd077,Charged Off,334356.0,Short Term,7490.0,1636318.0,Own Home,Home Improvements,25635.75,11.7,15.0,0.0,271928.0,1363098.0,0.0
df4b82bb-96a1-45e7-aa9a-74cdcd223bcf,Fully Paid,266926.0,Long Term,725.0,1632936.0,Home Mortgage,Debt Consolidation,20139.43,16.0,10.0,1.0,119586.0,422180.0,1.0
95c49c97-c5d5-4800-931d-0f8fc88977ef,Charged Off,224796.0,Short Term,681.0,573819.0,Own Home,Business Loan,4925.37,11.4,6.0,0.0,115862.0,296780.0,0.0
f7a05f1b-25c1-4d97-b56f-ebd162471bdd,Fully Paid,401852.0,Long Term,725.0,1263785.0,Home Mortgage,Debt Consolidation,15059.97,15.3,6.0,1.0,58482.0,101376.0,1.0
15da1048-5668-4a1d-a3cc-86f30cf044fe,Fully Paid,273482.0,Long Term,693.0,1115699.0,Home Mortgage,Debt Consolidation,13667.27,15.9,6.0,0.0,65683.0,109758.0,0.0
4fdfe36c-68ae-4f28-8851-6722ee8b867a,Fully Paid,323708.0,Short Term,723.0,1640061.0,Rent,Debt Consolidation,21047.44,21.2,14.0,0.0,546782.0,924242.0,0.0
b7d53538-1d97-42cf-8a22-59713874f314,Charged Off,88528.0,Short Term,696.0,993833.0,Rent,Debt Consolidation,2550.94,20.8,11.0,0.0,38532.0,241142.0,0.0
b63b9da4-9c38-4aa9-9e4b-2013fb0112de,Fully Paid,99999999.0,Short Term,713.0,606290.0,Rent,Debt Consolidation,9145.08,14.7,11.0,1.0,39026.0,122144.0,1.0
afaa4d8a-47e0-4e6f-9663-33d8395b2a8d,Fully Paid,110902.0,Short Term,697.0,2202917.0,Rent,Debt Consolidation,30290.18,11.5,20.0,0.0,104291.0,377366.0,0.0
feae86f5-6c35-406a-b1ce-65c3f70d7ab8,Fully Paid,132022.0,Short Term,727.0,855095.0,Rent,Debt Consolidation,14180.08,17.6,10.0,0.0,130131.0,251108.0,0.0
412394d9-b450-42dc-9b2f-3956948df8b6,Fully Paid,277948.0,Short Term,707.0,1118948.0,Rent,Debt Consolidation,29465.58,15.7,11.0,1.0,66994.0,129294.0,1.0
93894e00-dd76-48ef-b4ac-1f81dcabd653,Fully Paid,219186.0,Short Term,748.0,2233697.0,Home Mortgage,Debt Consolidation,14779.72,20.6,11.0,0.0,281618.0,939708.0,0.0
2bd7d9d7-8737-460a-8586-ef01949f0ed6,Fully Paid,178684.0,Short Term,739.0,1176727.0,Rent,Debt Consolidation,19514.14,20.7,11.0,0.0,192337.0,281534.0,0.0
a05f653c-454b-4e70-b663-b310503fe2e3,Fully Paid,108526.0,Short Term,743.0,1312045.0,Home Mortgage,Other,7380.17,19.0,10.0,1.0,71953.0,108504.0,0.0
9c4d9da0-4169-4027-8f61-24aa1ec2369a,Fully Paid,205524.0,Short Term,676.0,1167132.0,Home Mortgage,Debt Consolidation,18479.59,22.5,19.0,0.0,592249.0,864754.0,0.0
6a171f24-fdee-4bc6-97db-1fb4d1ac04de,Charged Off,134618.0,Short Term,746.0,968905.0,Rent,Debt Consolidation,16196.74,17.0,17.0,0.0,202540.0,1061170.0,0.0
b0326c0f-13d0-4199-9527-699f7a6c4420,Fully Paid,94974.0,Short Term,694.0,301093.0,Rent,Debt Consolidation,4842.53,9.3,7.0,0.0,162564.0,341000.0,0.0
b964ddac-6520-4da9-8227-d9c044bb7e42,Fully Paid,523248.0,Long Term,668.0,1468662.0,Own Home,Debt Consolidation,39286.68,14.8,9.0,0.0,621585.0,906466.0,0.0
07c95227-607e-42de-92ae-06a432689fbe,Fully Paid,588544.0,Long Term,687.0,1491158.0,Home Mortgage,Debt Consolidation,15284.36,16.3,17.0,0.0,428963.0,1118722.0,0.0
57efe65e-f96b-45ab-82c7-101e400fe6ec,Fully Paid,99999999.0,Short Term,725.0,2229137.0,Rent,Debt Consolidation,14656.6,19.9,6.0,0.0,125742.0,224334.0,0.0
8e4e0c65-36c8-47de-abef-0e1255353063,Fully Paid,391468.0,Short Term,742.0,629850.0,Rent,Debt Consolidation,10025.16,17.8,8.0,0.0,57570.0,169620.0,0.0
92b90212-4a50-48b1-932b-627eef184c79,Fully Paid,99999999.0,Short Term,737.0,1054937.0,Own Home,Debt Consolidation,15472.27,22.8,11.0,0.0,480434.0,881606.0,0.0
23d0b8f0-c6fe-4d2a-866f-b5e054a3727f,Charged Off,432168.0,Short Term,7360.0,1343642.0,Rent,Debt Consolidation,21386.4,35.0,16.0,0.0,351329.0,799216.0,0.0
85a94b7f-24ea-47db-94bc-a6181812ae11,Fully Paid,628474.0,Long Term,676.0,1235741.0,Home Mortgage,Debt Consolidation,26568.46,26.5,12.0,0.0,252871.0,603702.0,0.0
4b310b6b-e773-4d5b-9bec-fcc0177cc345,Charged Off,513524.0,Long Term,659.0,1115718.0,Rent,Debt Consolidation,28543.7,12.5,11.0,0.0,469604.0,849618.0,0.0
9e4d48c6-3244-45d3-a5a2-9b598a01fd4d,Charged Off,765006.0,Long Term,736.0,6606775.0,Own Home,Debt Consolidation,5780.94,24.1,11.0,0.0,369170.0,1978966.0,0.0
8438a115-3c00-4c7a-ad58-88ebf9685b36,Charged Off,141636.0,Short Term,7160.0,1051175.0,Home Mortgage,Debt Consolidation,13227.04,12.5,12.0,0.0,151791.0,201322.0,0.0
1fc5da2f-ed2d-4198-a200-89eb08f98fc1,Fully Paid,99999999.0,Short Term,750.0,931095.0,Rent,other,2498.5,15.5,5.0,0.0,71459.0,220044.0,0.0
b664bc81-2149-4260-af25-c2f5cb28caaa,Fully Paid,130328.0,Short Term,740.0,1707207.0,Rent,Buy a Car,12647.73,23.0,12.0,0.0,445721.0,757834.0,0.0
b90a7ede-df96-417e-9a71-2915e634175f,Fully Paid,268664.0,Long Term,718.0,1160178.0,Rent,Debt Consolidation,16049.11,13.3,9.0,0.0,318839.0,818576.0,0.0
c5a1a3e9-da4a-4c9e-8d29-2907c613b82f,Fully Paid,448712.0,Long Term,696.0,1264602.0,Home Mortgage,Debt Consolidation,33722.91,16.7,28.0,2.0,328054.0,895906.0,0.0
c4f5b500-b72f-4460-b401-95f5e1af4c94,Fully Paid,334686.0,Short Term,742.0,963490.0,Home Mortgage,Debt Consolidation,12284.45,20.5,15.0,0.0,406220.0,863060.0,0.0
aaa927f5-d819-4226-a23f-2f363c0b36e2,Fully Paid,99999999.0,Short Term,728.0,311372.0,Rent,Debt Consolidation,1873.4,10.5,3.0,0.0,92378.0,122958.0,0.0
d5414400-dc97-4cfb-9a26-88b9e5f723fd,Fully Paid,175076.0,Short Term,742.0,748486.0,Rent,other,7983.8,36.4,7.0,0.0,184490.0,240856.0,0.0
856dcc54-b0d4-4e77-ad0d-8f313b65c62c,Charged Off,107712.0,Short Term,744.0,576688.0,Rent,Debt Consolidation,7256.67,13.5,15.0,0.0,263321.0,671572.0,0.0
d4508018-a6d0-4b6f-88ca-36002d4df521,Fully Paid,155210.0,Short Term,744.0,1053265.0,Home Mortgage,Debt Consolidation,17466.51,13.3,8.0,0.0,492841.0,640464.0,0.0
b9522810-5692-491c-b57a-fda4a145e32e,Fully Paid,99999999.0,Short Term,747.0,914432.0,Home Mortgage,Debt Consolidation,15088.09,16.6,8.0,0.0,202084.0,403458.0,0.0
9027982e-1069-426a-b2fa-b6f9c60a5a6e,Fully Paid,712404.0,Long Term,618.0,6283072.0,Rent,Other,20262.93,14.7,10.0,1.0,135641.0,358556.0,1.0
6ec15fe6-483a-4fc4-bba3-6f49c3357cd9,Fully Paid,753610.0,Long Term,676.0,2212835.0,Home Mortgage,Debt Consolidation,35221.06,17.2,17.0,0.0,579158.0,1086866.0,0.0
14d6e94c-e9d7-4317-a34e-2c1687fd8b84,Fully Paid,154748.0,Short Term,748.0,1603657.0,Home Mortgage,other,8539.55,29.2,11.0,0.0,9842.0,1425820.0,0.0
bb2a0990-243e-4e68-bea4-b13e00f4fde9,Charged Off,251416.0,Short Term,720.0,1057293.0,Home Mortgage,Buy a Car,13480.5,9.0,12.0,0.0,138377.0,222838.0,0.0
c9eeb38d-03fc-4a5f-bcf8-753dd041ec71,Fully Paid,764390.0,Long Term,705.0,1603220.0,Home Mortgage,Debt Consolidation,34869.75,30.6,15.0,0.0,425448.0,1089902.0,0.0
1461827a-0a27-4c8d-8e1a-dae45cb4c757,Fully Paid,616902.0,Long Term,647.0,1405772.0,Own Home,Debt Consolidation,18626.27,17.9,4.0,0.0,317338.0,433818.0,0.0
a145decf-d736-44dd-9da0-44d87cfeb59e,Fully Paid,99999999.0,Short Term,716.0,2848575.0,Home Mortgage,Home Improvements,23263.41,31.5,14.0,0.0,371051.0,1053052.0,0.0
f94a3e2f-088a-480f-a303-7ebf96ffafe6,Fully Paid,99999999.0,Short Term,743.0,773300.0,Own Home,Debt Consolidation,16174.89,14.1,19.0,0.0,450908.0,1549284.0,0.0
cd5c69da-8a2a-4164-ad42-69658fee2f22,Fully Paid,170962.0,Short Term,710.0,598082.0,Rent,Debt Consolidation,7426.15,12.8,14.0,0.0,117211.0,622534.0,0.0
bd2af0e3-28aa-4a82-b7e0-acca63d29f13,Fully Paid,99999999.0,Short Term,704.0,1160862.0,Home Mortgage,Debt Consolidation,25442.14,14.8,9.0,0.0,607202.0,730092.0,0.0
de0d812e-79f5-42ff-8b3b-5b121d5cb887,Fully Paid,332222.0,Short Term,746.0,891119.0,Rent,Debt Consolidation,11733.07,23.8,9.0,0.0,293683.0,717420.0,0.0
9b268bcb-a8e6-48bc-9b03-20a13145a2ea,Fully Paid,99999999.0,Short Term,733.0,1803936.0,Home Mortgage,Debt Consolidation,10988.84,24.5,13.0,0.0,418133.0,1315666.0,0.0
